fips_id	precinct_number	precinct	population_total	population_black	population_asian	population_white	population_multiracial	population_other	population_hispanic	housing_units
51740	26	WILLIAM E. WATERS MIDDLE SCHOOL	2348	2134	9	126	64	15	38	1043
51740	27	CAVALIER MANOR RECREATION CENTER	3448	2981	23	344	67	33	73	1106
51740	28	LAKEVIEW ELEMENTARY SCHOOL	2700	2445	4	122	84	45	54	1143
51740	30	THE RESCUE CHURCH	2719	374	22	2042	226	55	118	1241
51740	31	WEST PARK CHURCH OF CHRIST 	4709	2473	37	1833	280	86	174	2182
51740	32	HODGES MANOR ELEMENTARY SCHOOL 	1858	414	20	1266	109	49	62	862
51740	33	PINECREST BAPTIST CHURCH	1737	132	17	1431	127	30	50	771
51740	34	CHURCHLAND BRANCH LIBRARY	2402	401	35	1740	167	59	113	1142
51740	35	CHURCHLAND ELEMENTARY SCHOOL	2930	662	56	1943	214	55	125	1259
51740	37	CHURCHLAND MIDDLE SCHOOL	4732	2510	87	1744	293	98	223	1981
51740	38	GROVE BAPTIST CHURCH	6078	4364	76	1049	431	158	321	2614
51770	18	SUMMIT HILLS	4836	1684	80	2536	341	195	285	2050
51770	19	FOREST PARK	6791	4467	209	1346	485	284	466	2991
51770	20	EUREKA PARK	4978	3806	42	619	277	234	321	2181
51013	28	WAKEFIELD	7504	1218	1027	2876	993	1390	2227	3020
51013	41	NAVY LEAGUE	4939	294	625	3176	448	396	738	3009
51013	43	CAMPBELL	6468	1168	825	1058	908	2509	3502	2374
51013	48	AUSA	3469	87	427	2606	277	72	251	2172
51710	106	SECOND PRESBYTERIAN	17772	4289	1145	9388	1412	1538	3318	3304
51710	201	LARCHMONT SCHOOL	7149	1992	553	3979	453	172	345	1902
51710	303	BROAD CREEK	4715	3997	35	380	218	85	190	2166
51141	402	STUART FAIRGROUNDS	2175	102	6	1942	76	49	69	1077
51087	110	JOHNSON	7954	2162	773	3073	704	1242	1767	4139
51107	322	BUFFALO TRAIL	4913	487	2285	1585	414	142	356	1383
51107	126	GOSHEN POST	5659	635	2144	2119	609	152	490	1712
51107	623	WELLER	5717	371	1287	3386	548	125	394	2677
51107	627	ASHBROOK	2089	244	342	1030	261	212	401	943
51003	202	UNIVERSITY	7909	910	3191	3102	342	364	576	1462
51165	401	WEST BRIDGEWATER	2043	46	14	1823	82	78	126	894
51165	406	EAST BRIDGEWATER	4553	370	44	3720	262	157	314	1343
51185	101	INDIAN VALLEY	2006	155	0	1798	48	5	26	726
51185	103	MUNDY TOWN	2015	9	5	1943	55	3	8	1049
51185	303	PAINT LICK	2853	8	1	2764	67	13	24	1332
51185	401	RICHLANDS	7582	37	33	7212	253	47	55	4021
51740	22	ST. MARK DELIVERANCE CENTER	3166	1335	43	1460	233	95	173	1354
51740	39	CHURCHLAND PRIMARY AND INTERMEDIATE SCHOOL	4774	2854	69	1462	294	95	174	1782
51041	113	IRON BRIDGE NORTH	4469	1585	108	2312	259	205	310	1854
51041	216	RIDGEDALE	5198	2838	153	1134	429	644	947	1784
51041	314	LONGHOUSE	2211	221	10	1748	174	58	97	911
51041	319	MAGNOLIA	7089	664	436	5300	555	134	378	2327
51041	412	CLOVER HILL	5894	1030	313	3796	502	253	459	2307
51041	111	IRON BRIDGE	3574	864	60	2339	199	112	178	1544
51041	213	SOUTHSIDE	3275	1505	112	837	295	526	759	1295
51041	304	WINFREES STORE	3383	557	39	2530	191	66	142	1256
51041	309	SKINQUARTER	4463	300	201	3573	330	59	196	1390
51041	402	GENITO	2654	665	96	1577	193	123	193	1068
51075	401	SHALLOW WELL	3260	381	33	2583	160	103	175	1366
51075	402	CENTERVILLE	2566	153	111	2111	144	47	104	1321
51087	316	COLONIAL TRAIL	5038	595	2130	1967	253	93	222	1996
51087	311	SHORT PUMP	3481	147	1122	1961	197	54	125	1057
51087	514	ROLFE	4865	3992	22	588	181	82	135	1832
51087	516	SULLIVANS	4973	3163	38	1461	221	90	158	1996
51133	301	3A	2097	1174	16	785	96	26	58	1217
51153	109	CHRIS YUNG	6128	942	949	3013	779	445	1039	2048
51153	114	PINEY BRANCH	4967	547	868	2703	638	211	648	1380
51153	111	BRISTOW RUN	3053	250	323	1933	401	146	390	843
51510	112	ALEX RENEW	3819	539	349	2466	363	102	364	2419
51510	309	OLYMPUS CONDO	4949	1977	529	1221	547	675	1105	2579
51510	105	LEE CENTER	3593	378	232	2652	272	59	222	2346
51510	303	CHARLES E BEATLEY LIBRARY	5251	1977	522	1746	577	429	779	3226
51510	304	SAMUEL TUCKER SCHOOL	7015	2432	872	2263	859	589	1141	4061
51550	64	DEEP CREEK II	5210	1457	150	2908	567	128	428	1834
51550	65	WATERWAY II	3934	783	444	2361	245	101	223	1546
51550	6	DEEP CREEK	3783	1194	106	2011	347	125	245	1275
51550	49	WATERWAY	3805	901	465	1955	359	125	267	1355
51550	4	CHURCHLAND	3386	328	102	2615	295	46	144	1272
51550	27	SILVERWOOD	3827	940	241	2299	307	40	186	1427
51550	20	E W CHITTUM	3916	875	160	2472	326	83	189	1346
51550	38	BAILEY CREEK	3187	298	76	2512	222	79	117	1205
51550	3	CAMELOT	3097	2313	54	451	200	79	157	1104
51550	25	ST JULIANS	4195	1962	88	1602	290	253	410	1672
51550	39	LAKE DRUMMOND	3029	689	57	1967	233	83	185	1069
51550	52	SHIPYARD ROAD	3367	868	125	1950	328	96	272	1031
51550	9	BELLS MILL	5393	424	144	4229	503	93	310	1867
51550	14	GRASSFIELD	5737	763	326	4052	476	120	363	2279
51550	37	BRIDGETOWN	4435	357	105	3613	310	50	236	1474
51550	60	PARKER ROAD	3836	299	119	3044	334	40	169	1264
51550	34	HICKORY MIDDLE SCHOOL	4753	264	148	3922	326	93	262	1566
51550	36	GREAT BRIDGE BAPTIST CHURCH	4182	397	198	3133	393	61	238	1587
51550	43	PLEASANT CROSSING	3310	175	82	2714	278	61	158	1257
51550	51	COOPERS WAY	6152	520	275	4636	605	116	424	2130
51550	61	CENTERVILLE	4676	213	158	3877	354	74	240	1482
51550	7	GREENBRIER	3589	568	239	2365	329	88	247	1319
51550	59	CLEARFIELD	3358	757	327	1946	263	65	180	1365
51550	42	PARKWAYS	3953	1530	324	1606	343	150	282	1682
51550	53	FAIRWAYS	6516	1614	462	3704	568	168	417	3008
51550	56	GREEN TREE	3868	1239	327	1878	334	90	295	1784
51550	57	CYPRESS	4926	1667	204	2395	438	222	443	2507
51740	24	THE SENIOR STATION	2380	1172	26	971	158	53	96	1205
51750	4	NEW RIVER PRECINCT	5376	1162	104	3661	137	312	300	1198
51750	1	EAST PRECINCT	3762	374	60	2928	286	114	212	2011
51760	203	TWO HUNDRED THREE	2011	309	27	1560	93	22	42	1062
51760	215	TWO HUNDRED FIFTEEN	2683	351	111	1992	187	42	120	1987
51760	409	FOUR HUNDRED NINE	2456	379	47	1825	163	42	100	1078
51760	415	FOUR HUNDRED FIFTEEN	2358	401	71	1772	78	36	74	1492
51019	304	RIVERSIDE CHURCH	1416	110	5	1221	71	9	27	586
51153	315	WILLIAMS	3726	2053	363	516	369	425	717	1271
51153	302	POTOMAC	5440	2198	918	928	703	693	1224	1590
51161	401	SOUTH LINDENWOOD	2619	62	63	2328	135	31	76	1090
51161	103	GLENVAR	3565	108	48	3262	95	52	68	1558
51161	106	GREEN HILL	4439	230	109	3880	176	44	87	1444
51161	405	NORTH LINDENWOOD	2722	138	45	2436	88	15	25	1063
51019	404	FOREST RECREATION CENTER	2829	115	65	2461	175	13	91	988
51510	203	CHARLES BARRETT CENTER	3867	216	143	2671	402	435	696	2332
51540	101	KEY RECREATION	5197	459	185	4031	383	139	324	2801
51550	15	GREENBRIER MIDDLE SCHOOL	5394	1715	323	2651	528	177	423	2573
51740	11	JOSEPH E. PARKER RECREATION CENTER	2623	2283	4	64	242	30	38	1138
51740	19	VICTORY ELEMENTARY SCHOOL	1786	654	39	905	126	62	92	765
51740	29	WOODROW WILSON HIGH SCHOOL	1747	264	24	1278	142	39	71	774
51003	405	MOUNTAIN VIEW	4131	353	195	3238	290	55	210	1890
51640	5	WEST	3247	131	31	2742	196	147	268	1524
51153	405	UNITY BRAXTON	8293	1133	888	2627	1150	2495	3706	2628
51700	204	MARINERS' MUSEUM	4131	2217	72	1477	168	197	280	1360
51740	36	CHURCHLAND HIGH SCHOOL	5566	1952	141	2937	421	115	267	2294
