fips_id	precinct_number	precinct	population_total	population_black	population_asian	population_white	population_multiracial	population_other	population_hispanic	housing_units
51107	309	ALDIE	1232	138	17	1047	12	18	54	580
51107	401	WEST LOVETTSVILLE	3527	116	53	3217	86	56	201	1301
51107	402	WATERFORD	3265	59	75	3026	77	28	131	1219
51107	403	LUCKETTS	3422	172	150	2894	108	97	358	1162
51107	407	HARPER PARK	2735	232	351	1947	143	62	214	831
51107	408	EVERGREEN	4485	442	501	3180	204	158	533	1465
51107	409	CLARKES GAP	3649	121	177	3216	84	51	134	1300
51107	411	EAST LOVETTSVILLE	2820	52	24	2692	35	17	54	1024
51107	501	WEST LEESBURG	3894	322	87	3255	72	158	343	1515
51107	502	EAST LEESBURG	8171	1063	481	4442	449	1736	3340	2774
51107	503	DRY MILL	1949	93	46	1713	61	36	159	739
51107	504	SMARTS MILL	4153	300	116	3332	148	257	561	1661
51107	505	COOL SPRING	4230	273	274	3418	179	86	282	1331
51107	506	BRANDON PARK	3113	411	196	2050	150	306	588	1495
51107	701	SULLY	5042	394	647	2703	245	1053	1669	1633
51107	702	PARK VIEW	4265	271	576	2550	207	661	1403	1444
51107	703	ROLLING RIDGE	5118	510	984	2499	249	876	1476	1831
51107	705	FOREST GROVE	6898	488	701	3852	330	1527	2683	2421
51107	808	STONE BRIDGE	4978	331	515	3867	175	91	322	1622
51107	810	CEDAR LANE	4273	371	351	3209	219	123	455	1518
51107	813	SELDENS LANDING	3450	468	650	2025	169	138	401	1475
51107	814	NEWTON - LEE	4613	238	813	3359	162	41	190	1496
51107	815	BELMONT RIDGE	4058	239	504	3142	136	37	187	1859
51109	101	ZION	2792	382	26	2261	66	57	117	1164
51109	102	MECHANICSVILLE	2121	383	13	1654	51	21	44	1133
51109	201	LOUISA #1	2402	513	24	1742	72	51	124	1114
51109	202	LOUISA #2	2359	320	14	1948	63	14	43	1285
51109	301	PATRICK HENRY NO 1	3792	1347	29	2297	80	39	63	1627
51109	401	MINERAL	3561	476	9	2952	84	40	87	2170
51109	402	YANCEYVILLE	1132	260	4	839	19	10	14	453
51109	501	FREDERICKS HALL	1363	350	4	965	36	8	13	861
51109	502	CUCKOO	2196	368	3	1731	74	20	48	876
51109	601	BUMPASS	1984	126	12	1801	30	15	32	1076
51109	602	LOCUST CREEK	2551	337	1	2132	52	28	40	1009
51109	701	SHELTONS MILL	2582	326	6	2194	43	13	31	1114
51109	702	SOUTH ANNA	1853	331	5	1461	39	16	28	826
51111	101	PLYMOUTH	1347	236	2	1051	48	10	21	673
51111	201	BROWNS STORE	1346	305	4	946	25	66	80	636
51111	301	ROSEBUD	856	169	10	649	17	11	20	423
51111	302	FLAT ROCK	951	242	0	690	9	10	12	484
51111	401	ARROWHEAD GUN CLUB	580	98	0	468	6	8	22	351
51111	402	PLEASANT GROVE	1347	318	2	985	21	21	26	662
51111	501	REEDY CREEK	795	378	2	386	16	13	17	432
51111	502	PEOPLES COMMUNITY CENTER	1001	591	1	358	22	29	33	496
51111	601	HOUNDS CREEK	1768	909	1	676	35	147	186	864
51111	701	MEHERRIN FIRE DEPARTMENT	742	223	0	516	1	3	6	382
51111	702	VICTORIA PUBLIC LIBRARY	2180	1018	3	1131	15	13	47	532
51113	1	OAK PARK	1567	202	32	1294	20	19	46	629
51113	2	RADIANT	2324	344	3	1913	45	20	41	932
51113	3	ROCHELLE	1106	102	3	966	33	2	18	472
51113	4	GRAVES MILL	93	0	0	93	0	0	0	87
51113	5	MADISON	2659	297	13	2261	68	20	33	1141
51113	6	WOLFTOWN	1289	68	11	1172	30	8	17	650
51113	7	BRIGHTWOOD	2350	173	4	2105	48	20	41	991
51113	8	CRIGLERSVILLE	1164	90	8	1041	24	1	33	608
51113	9	ETLAN	693	25	0	637	30	1	7	387
51115	1	CHESAPEAKE	2041	137	7	1856	27	14	19	1394
51115	2	WESTVILLE	3262	328	9	2842	57	26	45	1856
51115	3	PIANKATANK	3675	358	15	3200	89	13	40	2419
51117	101	WRIGHTS STORE	962	484	3	451	13	11	17	750
51117	102	PEARSONS STORE	295	34	0	256	4	1	2	561
51117	103	SOUTH CLARKSVILLE	2199	1162	3	983	29	23	33	1310
51117	201	BOYDTON	1966	1075	2	858	13	18	57	590
51117	202	BLUESTONE SENIOR HIGH SCHOOL	479	281	0	189	9	0	0	263
51117	203	CHASE CITY VFW POST	1185	902	10	256	12	5	11	547
51117	301	BRACEY	2056	280	26	1706	32	12	31	1535
51117	302	LACROSSE	1743	545	6	1113	31	48	172	825
51117	401	AMERICAN LEGION HALL	3349	1918	19	1303	66	43	115	1552
51117	402	PARK VIEW MIDDLE SCHOOL	397	227	1	158	5	6	10	187
51117	501	SOUTH HILL	3779	1284	88	2280	61	66	91	1818
51117	601	BASKERVILLE	1505	440	1	1017	19	28	41	839
51117	602	UNION LEVEL	861	168	0	670	9	14	31	395
51117	603	SMITH CROSSROADS	500	169	2	319	8	2	12	247
51117	604	LAKE GASTON	794	71	5	698	15	5	17	1324
51117	701	CHASE CITY	1981	728	9	1182	46	16	33	1021
51117	702	SUNSHINE	1660	748	4	883	19	6	12	641
51117	801	FINCHLEY	447	130	8	303	6	1	16	243
51117	802	BLUESTONE	1668	445	8	1185	18	12	23	973
51117	803	CHASE CITY ELEMENTARY SCHOOL	1415	532	6	843	18	16	25	664
51117	901	AVERETT	413	26	2	379	3	3	4	208
51117	902	BUFFALO SPRINGS	727	77	6	625	4	15	16	453
51117	903	CLARKSVILLE	2343	324	9	1961	39	10	37	1643
51119	101	SALUDA	1078	330	2	710	27	9	25	386
51119	102	URBANNA	1052	109	6	913	16	8	16	825
51121	101	PRECINCT A-1	3117	35	111	2915	39	18	27	1360
51121	102	PRECINCT A-2	4446	159	313	3821	100	53	145	2176
51121	103	PRECINCT A-3	5468	350	319	4574	131	94	222	2609
51121	201	PRECINCT B-1	665	13	11	629	9	3	17	304
51121	202	PRECINCT B-2	5540	380	27	4936	137	61	144	2623
51121	203	PRECINCT B-3	2830	134	52	2578	36	30	87	1244
51121	301	PRECINCT C-1	4833	104	9	4607	45	68	132	2179
51121	302	PRECINCT C-2	3168	88	28	2985	41	26	67	1363
51121	303	PRECINCT C-3	1294	4	7	1262	19	2	15	547
51121	304	PRECINCT C-4	4180	218	50	3791	86	35	79	1869
51121	401	PRECINCT D-1	2082	79	17	1946	25	15	31	914
51121	402	PRECINCT D-2	2924	38	5	2836	37	8	39	1275
51121	403	PRECINCT D-3	3582	37	15	3464	37	29	61	1524
51121	404	PRECINCT D-4	1547	6	1	1531	7	2	12	646
51121	405	PRECINCT D-5	3395	190	17	3105	47	36	57	1629
51121	501	PRECINCT E-1	4960	223	77	4502	81	77	163	2457
51121	502	PRECINCT E-2	2515	69	34	2366	17	29	42	1152
51121	601	PRECINCT F-1	5553	214	889	4226	150	74	168	2551
51121	602	PRECINCT F-2	6120	210	984	4733	136	57	183	2857
51121	701	PRECINCT G-1	5725	234	493	4809	137	52	164	2468
51121	702	PRECINCT G-2	7552	273	729	6272	207	71	236	2922
51125	101	ROCKFISH	2957	218	10	2637	51	40	87	1417
51125	201	LOVINGSTON	1872	284	27	1501	41	19	58	920
51125	202	SCHUYLER	1142	66	2	1031	30	13	26	615
51125	301	SHIPMAN	2602	628	7	1891	56	20	57	1263
51125	302	GLADSTONE	489	115	1	362	5	6	6	248
51125	401	ROSELAND	2782	428	6	2221	45	82	156	1498
51125	402	MONTEBELLO	244	0	0	243	1	0	3	237
51125	501	FABER	1133	80	3	1023	6	21	30	578
51125	502	NELLYSFORD	1788	147	12	1589	17	23	36	3150
51127	102	TUNSTALL	1042	111	7	887	16	21	13	425
51127	103	SOUTHERN BRANCH	2574	177	11	2278	58	50	51	1002
51127	201	QUINTON	2049	211	25	1770	31	12	37	790
51127	202	KENTWOOD	1617	123	15	1427	28	24	25	658
51127	301	WATKINS	1410	499	13	870	22	6	23	539
51127	302	CUMBERLAND	2302	698	13	1454	76	61	57	736
51127	501	ELTHAM	1671	251	15	1325	44	36	81	695
51131	101	PRECINCT 1-1	2466	635	14	1740	25	52	132	1877
51131	201	PRECINCT 2-1	2502	1267	13	1058	41	123	227	1249
51131	301	PRECINCT 3-1	2481	1366	8	1029	34	44	121	1299
51131	401	PRECINCT 4-1	2388	532	18	1653	36	149	259	1327
51131	501	PRECINCT 5-1	2536	721	30	1680	41	65	135	1540
51133	101	1A	2519	612	6	1738	48	115	198	1568
51133	201	2A	2521	496	3	1948	38	36	62	1951
51133	401	4A	2453	278	7	2142	19	7	26	1832
51133	501	5A	2456	307	12	2083	11	43	56	2387
51135	101	PRECINCT 1-1	2010	659	11	1266	24	50	75	779
51135	102	PRECINCT 1-2	1091	283	3	776	10	19	27	490
51135	201	PRECINCT 2-1	2474	714	0	1608	45	107	156	1151
51135	202	PRECINCT 2-2	759	144	0	592	12	11	6	322
51135	301	PRECINCT 3-1	2484	1543	3	911	20	7	27	619
51135	302	PRECINCT 3-2	761	268	1	478	11	3	6	354
51135	401	PRECINCT 4-1	1872	1242	16	507	28	79	128	880
51135	402	PRECINCT 4-2	1295	386	1	858	9	41	50	587
51135	501	PRECINCT 5-1	3106	988	15	1971	46	86	134	1468
51137	101	ONE WEST	3208	355	12	2734	52	55	99	1446
51137	102	ONE EAST	3507	616	20	2722	81	67	113	1624
51137	201	TWO WEST	3701	587	6	2971	79	58	108	1564
51137	202	TWO EAST	3009	304	11	2592	66	36	82	1188
51137	301	THREE WEST	5236	1118	21	3848	143	106	179	2226
51137	401	FOUR WEST	3441	215	15	3110	72	29	91	1323
51137	402	FOUR EAST	3179	544	72	2318	135	111	207	1207
51137	501	FIVE SOUTH	3258	147	40	2945	75	51	118	1557
51137	502	FIVE NORTH	3604	184	40	3253	90	37	102	1919
51139	101	WEST LURAY	4784	253	20	4402	77	33	66	2518
51139	201	EAST LURAY	4582	61	15	4401	60	45	114	2221
51139	301	MARKSVILLE	5385	23	8	5286	41	27	66	2462
51139	401	NEWPORT	4459	72	13	4298	44	32	66	2192
51139	501	SHENANDOAH	4819	57	15	4664	51	32	61	2198
51141	101	ARARAT	1263	64	2	1148	22	28	42	853
51141	102	CLAUDVILLE	1151	35	4	1083	12	17	20	595
51141	103	WILLIS GAP	1396	66	1	1262	20	47	68	728
51141	201	DRY POND	690	19	0	657	3	11	11	362
51141	202	PATRICK SPRINGS	1695	161	0	1489	21	24	38	860
51141	203	RUSSELL CREEK	1385	131	1	1214	22	17	25	700
51141	301	CRITZ/STELLA	2163	310	6	1812	21	14	17	1048
51141	302	LIBERTY	1624	23	3	1561	21	16	34	797
51141	401	MEADOWS OF DAN	1366	8	1	1330	10	17	30	910
51141	501	STUART COMMUNITY	787	53	0	704	14	16	30	477
51141	502	ELAMSVILLE	1386	45	1	1320	12	8	18	796
51141	503	WOOLWINE	1386	39	9	1270	18	50	54	800
51143	103	TWIN SPRINGS	4175	289	51	3766	52	17	59	1756
51143	105	CHATHAM	1841	250	3	1544	13	31	51	920
51143	106	TUNSTALL	1955	206	6	1705	24	14	33	912
51143	108	WEST BLAIRS	1129	208	3	895	6	17	30	528
51143	201	CALLANDS	1860	314	1	1489	26	30	36	1053
51143	204	SANDY LEVEL	1402	176	5	1194	13	14	24	1162
51143	206	CLIMAX	1383	192	2	1166	16	7	22	755
51143	207	GRETNA	3812	677	6	3073	28	28	50	2067
51143	301	CENTRAL	2492	1419	8	989	47	29	74	1051
51143	305	RICEVILLE	1549	738	2	775	11	23	61	907
51143	307	EAST BLAIRS	2228	1435	3	721	32	37	48	1025
51143	308	MT AIRY	1121	630	1	469	14	7	11	570
51143	309	EAST GRETNA	1215	540	4	653	13	5	13	636
51143	402	KEELING	2016	210	6	1772	19	9	14	916
51143	404	KENTUCK	3427	620	4	2726	41	36	43	1615
51143	405	RINGGOLD	3920	807	14	3029	43	27	46	1884
51143	501	HURT	3435	780	10	2596	30	19	28	1761
51143	502	MOTLEY SYCAMORE	3505	645	5	2814	33	8	33	1906
51143	503	RENAN	1833	351	1	1453	19	9	25	935
51143	603	STONY MILL	2483	335	5	2063	24	56	159	1110
51143	604	SWANSONVILLE	2212	579	1	1566	35	31	56	1050
51143	605	WHITMELL	1899	416	3	1456	12	12	26	837
51143	606	BROSVILLE	1802	675	4	1065	29	29	52	866
51143	607	DRY FORK	948	124	0	798	9	17	54	457
51143	702	BACHELORS HALL	2449	247	6	2164	19	14	32	1162
51143	703	FERRY ROAD	590	141	4	442	1	2	5	307
51143	704	MT HERMON	4186	690	15	3305	52	124	174	1900
51143	705	MT CROSS	2045	172	8	1803	27	36	59	968
51145	101	SUBLETTS	2845	135	13	2632	37	28	52	1097
51145	102	MANAKIN	1310	64	5	1232	4	5	27	604
51145	103	FLAT ROCK	1703	57	13	1607	17	9	32	728
51145	201	POWHATAN STATION	2501	111	18	2344	16	12	39	967
51145	202	GRACELAND	3024	199	14	2720	42	49	78	1101
51145	301	BETHESDA	2827	235	20	2499	44	29	47	1068
51145	302	LEE'S LANDING	3039	944	8	2048	28	12	53	686
51145	401	POWHATAN COURTHOUSE	3724	203	21	3418	52	30	55	1407
51145	501	SMITH CROSS ROADS	2300	659	9	1568	34	30	41	908
51145	502	PINEVILLE	2059	947	6	1077	11	18	39	429
51147	101	FARMVILLE	2912	779	92	1941	66	34	77	1404
51147	201	LOCKETT	2879	1064	17	1723	42	33	35	1293
51147	301	LEIGH	1907	855	7	994	29	22	33	902
51147	302	MT PLEASANT	969	500	0	429	22	18	28	450
51147	401	HAMPDEN	2964	717	20	2163	38	26	92	951
51147	501	DARLINGTON HTS	1270	373	1	857	24	15	30	679
51147	502	BUFFALO HTS	1679	753	2	878	33	13	38	419
51147	601	PROSPECT	2884	1527	6	1287	41	23	53	1290
51147	701	WEST END	2943	294	47	2551	23	28	46	1108
51147	801	CENTER	2954	893	13	1967	47	34	93	652
51149	101	RICHARD BLAND	1656	276	32	1302	30	17	25	687
51149	102	TEMPLETON	4636	859	21	3614	95	47	94	1820
51149	103	UNION BRANCH	3010	934	49	1910	75	42	123	1174
51149	104	RIVES	3964	1632	59	1872	179	222	429	1222
51149	105	HARRISON	1082	164	9	871	21	17	23	430
51149	201	BLAND	4544	813	82	3449	108	92	198	1881
51149	202	BLACK WATER	3137	635	12	2369	71	50	77	1285
51149	203	BRANDON	1103	234	2	853	12	2	12	455
51149	204	COURTS BLDG	3875	1465	131	2047	135	97	234	1492
51149	205	JEFFERSON PARK	8702	4411	146	3550	292	304	843	1604
51153	101	BRENTSVILLE	3235	88	74	2914	73	85	206	1138
51153	104	NOKESVILLE	3857	352	234	3003	160	109	356	1296
51153	107	MARSTELLER	6443	725	706	4534	303	175	646	2127
51153	108	VICTORY	5729	813	621	3671	287	337	996	1613
51153	110	BUCKLAND MILLS	3815	416	643	2396	190	169	469	1369
51153	201	SAUNDERS	3644	991	340	1658	255	401	791	1074
51153	210	PENN	3783	411	193	2994	140	45	196	1217
51153	301	DUMFRIES	4940	1732	212	1953	312	730	1323	1681
51153	303	GRAHAM PARK	3902	1419	153	1558	270	502	897	1605
51153	304	QUANTICO	4932	664	157	3654	269	188	743	1378
51153	305	PATTIE	4146	694	194	2932	187	139	378	1393
51153	306	WASHINGTON-REID	3600	685	216	2467	135	97	302	1580
51153	307	HENDERSON	3784	582	169	2756	143	134	394	1246
51153	308	MONTCLAIR	2133	306	84	1544	113	86	189	748
51153	401	EVERGREEN	3779	127	77	3439	91	46	202	1391
51153	402	BATTLEFIELD	3169	120	162	2749	89	49	201	1025
51153	403	BULL RUN	4121	511	549	2668	226	167	518	1150
51153	406	ALVEY	1616	72	142	1375	13	14	56	802
51153	410	MOUNTAIN VIEW	5331	524	691	3841	205	70	345	1592
51153	411	MULLEN	8229	1685	440	3593	462	2049	3735	2915
51153	501	LAKE RIDGE	4003	727	283	2674	193	127	388	1474
51153	502	OCCOQUAN	2634	502	117	1731	118	167	363	1434
51153	503	OLD BRIDGE	4168	1099	284	2277	255	253	651	1900
51153	504	ROCKLEDGE	3187	513	133	2245	139	157	389	1392
51153	505	MOHICAN	4155	578	187	3024	178	188	544	1502
51153	506	BETHEL	6667	1268	642	3673	395	689	1705	2180
51153	507	CHINN	4037	1023	372	2250	194	198	496	1414
51153	508	SPRINGWOODS	3024	879	133	1634	219	160	404	1231
51153	601	DALE	5177	1758	384	2030	311	694	1596	1698
51153	605	MINNIEVILLE	4777	957	292	2624	295	609	1557	1493
51153	606	BEL AIR	4854	932	275	2413	286	948	1831	1507
51153	607	KERRYDALE	5995	1694	435	2710	312	844	1704	1941
51153	608	ENTERPRISE	4448	1273	291	2087	208	589	1081	1339
51153	701	BELMONT	6179	1115	378	3265	349	1072	2191	2492
51153	702	LIBRARY	3002	941	255	1371	152	284	618	1240
51153	703	LYNN	4035	1128	198	1483	326	901	1868	1487
51153	705	POTOMAC VIEW	4314	580	310	2183	215	1026	1963	1367
51153	706	RIPPON	5854	1114	500	3017	368	855	1705	2035
51153	707	KILBY	4682	679	345	2170	250	1238	2083	1474
51153	708	RIVER OAKS	3891	2159	302	974	239	217	518	1460
51155	101	BELSPRING	1313	15	4	1276	13	5	8	615
51155	102	NEW RIVER	3784	226	34	3459	40	26	46	1979
51155	103	WEST CLOYD	2071	25	9	2022	10	5	9	886
51155	201	DRAPER	2116	44	19	2021	27	5	11	1084
51155	202	SOUTH PULASKI	901	51	5	840	4	1	7	426
51155	203	NEWBERN	3845	241	13	3494	60	38	49	1954
51155	301	DUBLIN	4079	215	29	3762	46	27	62	1735
51155	302	HIWASSEE	836	38	4	784	9	1	2	560
51155	304	SNOWVILLE	1865	14	1	1827	18	5	14	1108
51155	401	MASSIE	5633	327	30	5123	112	41	89	2752
51155	402	WALKER	1375	18	1	1320	30	6	11	631
51155	501	ROBINSON	7037	542	30	6309	130	26	124	3498
51157	101	WASHINGTON	1432	63	7	1317	28	17	48	827
51157	201	AMISSVILLE	1510	70	11	1387	27	15	48	681
51157	301	SPERRYVILLE	1515	95	12	1386	18	4	32	866
51157	401	SCRABBLE	1437	43	5	1358	24	7	47	733
51157	501	CHESTER GAP	715	10	1	683	18	3	15	301
51157	502	FLINT HILL	890	43	4	819	10	14	41	487
51159	101	PRECINCT 1-1	1564	855	3	654	34	18	26	774
51159	201	PRECINCT 2-1	2808	1102	10	1597	24	75	131	686
51159	301	PRECINCT 3-1	1637	389	9	1204	27	8	84	688
51159	401	PRECINCT 4-1	1638	215	10	1327	26	60	67	974
51159	501	PRECINCT 5-1	1607	243	8	1219	28	109	202	728
51161	101	CATAWBA	1107	30	7	1054	10	6	5	467
51161	102	MASON VALLEY	1088	3	1	1060	19	5	2	453
51161	104	NORTHSIDE	2035	317	91	1574	31	22	34	817
51161	105	PETERS CREEK	3954	400	83	3368	80	24	80	1598
51161	107	BENNETT SPRINGS	1442	8	0	1423	11	0	7	634
51161	108	WILDWOOD	2170	38	33	2061	29	9	50	872
51161	201	PLANTATION	3388	242	85	2982	58	22	103	1465
51161	202	BURLINGTON	2252	333	78	1756	57	28	96	1082
51161	203	MOUNTAIN VIEW	3861	179	121	3504	47	10	47	1616
51161	204	BOTETOURT SPRINGS	2952	222	120	2569	36	5	61	1296
51161	205	ORCHARDS	4548	222	107	4159	49	12	81	1815
51161	206	HOLLINS	2198	206	49	1851	45	47	114	962
51161	301	BENT MOUNTAIN	837	14	1	811	5	7	12	399
51161	302	POAGES MILL	3804	42	99	3596	40	27	78	1485
51161	303	WINDSOR HILLS	2355	82	68	2151	40	14	47	1061
51161	304	OAK GROVE	3946	65	231	3544	85	22	81	1584
51161	305	CASTLE ROCK	4570	59	243	4177	49	42	146	1945
51161	306	GARST MILL	2656	296	109	2144	70	37	88	1315
51161	402	BONSACK	869	25	13	815	12	4	14	344
51161	403	NORTH VINTON	3488	165	29	3187	63	44	99	1568
51161	404	SOUTH VINTON	4445	282	47	3944	98	74	130	2135
51161	406	MOUNT PLEASANT	3803	144	18	3571	60	10	39	1654
51161	501	COTTON HILL	2219	35	136	2016	26	6	36	805
51161	502	PENN FOREST	1911	44	57	1759	37	14	26	912
51161	503	CAVE SPRING	2385	69	66	2202	30	18	38	1004
51161	504	OGDEN	3133	280	251	2458	94	50	152	1736
51161	505	CLEARBROOK	2255	81	8	2127	32	7	16	1025
51161	506	MOUNT VERNON	2186	73	59	1997	31	25	56	1066
51161	507	HUNTING HILLS	3640	135	104	3315	56	30	93	1933
51163	101	AIRPORT	1606	15	10	1558	10	13	31	776
51163	102	BEN SALEM	1219	7	5	1175	20	12	28	574
51163	103	PLANK ROAD	673	1	1	656	6	9	6	356
51163	104	EFFINGER	802	3	1	782	12	4	6	434
51163	201	COLLIERSTOWN	1361	4	1	1332	17	7	6	754
51163	202	HIGHLAND BELLE	2308	19	9	2245	24	11	19	1159
51163	203	VO-TECH	965	54	12	872	13	14	19	478
51163	301	MAURY RIVER	1691	158	3	1477	21	32	47	785
51163	302	NATURAL BRIDGE	1874	64	6	1755	21	29	25	912
51163	303	FALLING SPRING	745	52	3	663	20	7	6	376
51163	401	FAIRFIELD	1417	33	1	1372	5	6	11	692
51163	402	MOUNTAIN VIEW	2243	38	4	2147	39	15	16	1008
51163	403	VESUVIUS	933	28	2	870	18	15	26	466
51163	501	GOSHEN	1025	11	2	987	19	6	20	609
51163	502	MEADOWVIEW	1344	83	32	1185	39	5	20	645
51163	503	ROCKBRIDGE BATHS	770	4	1	752	11	2	0	459
51163	504	ROCKBRIDGE	1314	20	11	1253	22	8	10	660
51165	101	BROADWAY	3676	37	24	3410	65	141	235	1554
51165	102	TIMBERVILLE	2518	28	1	2362	53	74	147	1164
51165	103	FULKS RUN	2329	6	0	2285	12	26	28	1155
51165	104	BERGTON	710	0	2	699	6	3	1	454
51165	105	LACEY SPRING	1642	14	6	1582	20	20	27	680
51165	106	TENTH LEGION	1658	19	1	1587	20	31	58	676
51165	107	PLAINS	1665	11	1	1591	10	52	65	722
51165	201	SINGERS GLEN	2455	15	6	2405	19	10	36	1037
51165	202	EDOM	4204	54	18	3774	42	317	535	1656
51165	204	MT CLINTON	2825	34	11	2698	40	42	82	1089
51165	301	KEEZLETOWN	1779	22	8	1603	20	127	167	737
51165	302	PORT REPUBLIC	2649	26	14	2532	34	43	95	1136
51165	304	GROTTOES	2661	93	16	2456	35	61	134	1133
51165	305	MASSANETTA SPRINGS	2927	106	74	2626	73	48	171	1221
51165	306	CROSS KEYS	809	8	6	788	1	6	9	332
51165	402	MONTEZUMA	2591	13	13	2531	18	16	33	1001
51165	403	MT CRAWFORD	433	13	2	409	1	8	10	201
51165	501	ELKTON	2750	100	13	2589	31	17	58	1322
51165	502	SWIFT RUN	4288	80	9	4127	45	27	65	1853
51165	503	MCGAHEYSVILLE	3219	42	13	2973	69	122	194	1304
51165	504	SOUTH FORK	1901	73	11	1762	19	36	77	830
51165	505	STONY RUN	2950	132	16	2732	58	12	84	2969
51167	101	MOCCASIN	1895	5	5	1871	10	4	13	869
51167	102	COPPER CREEK	1675	7	3	1620	16	29	41	766
51167	103	SOUTH CASTLEWOOD	1308	13	0	1267	12	16	21	613
51167	201	NORTH CASTLEWOOD	3799	35	5	3685	23	52	55	1732
51167	202	DANTE	1008	12	0	993	2	1	1	543
51167	301	COOKS MILL	683	0	0	683	0	0	3	341
51167	302	DAUGHERTY	770	5	1	757	6	2	4	352
51167	401	DRILL	327	0	0	325	2	0	0	152
51167	402	SWORDS CREEK	3064	8	1	3017	23	15	20	1399
51169	101	WEBER CITY	1814	14	7	1771	11	11	16	932
51169	102	YUMA	1971	5	2	1932	27	5	15	914
51169	202	WEBER CITY EAST	1303	6	2	1282	12	1	7	648
51169	203	HILTONS	1917	2	1	1883	15	16	30	959
51169	204	CLARK'S	457	0	0	450	2	5	1	240
51169	301	NICKELSVILLE	1512	1	0	1484	5	22	25	758
51169	302	SNOWFLAKE	913	0	0	906	1	6	6	496
51169	303	TWIN SPRINGS	1175	7	10	1141	9	8	19	644
51169	304	COPPER CREEK	380	0	0	372	4	4	16	193
51169	401	GATE CITY	3788	70	5	3649	25	39	29	1930
51169	501	DUNGANNON	977	1	1	966	4	5	7	573
51169	502	FORT BLACKMORE	982	0	0	972	4	6	9	600
51169	503	MANVILLE	553	0	0	551	1	1	5	340
51169	504	RYE COVE	1390	1	2	1373	5	9	22	758
51169	601	CLINCHPORT	977	1	2	966	4	4	7	545
51169	602	DUFFIELD-PATTONSVILLE	2479	27	4	2423	18	7	16	1025
51169	603	FAIRVIEW	564	0	0	554	4	6	4	348
51171	101	ORKNEY SPRINGS	1781	24	4	1695	39	19	51	2101
51171	103	NEW MARKET	5218	53	26	4847	93	199	380	2491
51171	201	CONICVILLE	3405	22	10	3246	59	68	109	1628
51171	202	MT JACKSON	3593	34	19	3209	63	268	451	1591
51171	302	EDINBURG	2844	37	9	2653	47	98	204	1379
51171	303	ST LUKE	2748	9	11	2647	19	62	132	1142
51171	401	WOODSTOCK	7009	182	46	6285	111	385	753	3333
51171	501	CEDAR CREEK	190	1	0	188	1	0	2	149
51171	503	TOMS BROOK	4022	33	15	3869	51	54	92	1817
51171	504	LEBANON CHURCH	2786	17	18	2690	21	40	98	1144
51171	601	STRASBURG	6981	320	56	6347	161	97	272	3285
51173	101	SALTVILLE	4583	9	5	4515	26	28	42	2177
51173	201	SEVEN MILE FORD	3150	50	10	3053	24	13	18	1496
51173	202	RICH VALLEY	1336	1	1	1318	10	6	11	649
51173	301	CHILHOWIE	3607	54	8	3405	33	107	150	1573
51173	302	ST CLAIR	955	4	0	940	6	5	4	444
51173	401	EAST PARK	2770	67	6	2645	38	14	52	1422
51173	402	WEST PARK	1757	137	7	1546	36	31	44	830
51173	501	ATKINS	2971	5	2	2924	23	17	36	1463
51173	502	WASSONA	1695	20	15	1611	20	29	49	790
51173	601	ROYAL OAK EAST	3396	227	10	3089	38	32	44	1551
51173	602	ROYAL OAK WEST	1259	17	3	1226	4	9	17	571
51173	701	ADWOLFE	2756	20	8	2667	30	31	43	1267
51173	702	SUGAR GROVE	1729	29	6	1671	17	6	14	1037
51173	703	KONNAROCK	234	0	1	227	2	4	3	151
51175	101	BERLIN	1168	92	6	1053	16	1	5	475
51175	102	IVOR	1590	448	7	1091	33	11	19	717
51175	201	BOYKINS	1919	1026	3	850	21	19	40	863
51175	202	BRANCHVILLE	619	245	0	371	3	0	2	286
51175	301	CAPRON	1351	547	3	754	31	16	15	574
51175	302	SEBRELL	1358	419	7	888	21	23	17	609
51175	401	DREWRYVILLE	2533	1409	1	1071	31	21	29	537
51175	501	HUNTERDALE	1824	296	8	1500	11	9	21	752
51175	502	FORKS-OF-THE-RIVER	855	257	2	570	22	4	12	399
51175	601	COURTLAND	2068	822	4	1213	24	5	13	848
51175	602	SEDLEY	687	86	2	592	6	1	0	294
51175	701	BLACKWATER RIVER	1263	900	0	321	36	6	14	513
51175	702	NEWSOMS	1332	368	3	939	6	16	16	605
51177	101	PARTLOW	3724	350	44	3241	64	25	40	1616
51177	102	BLAYDES CORNER	4247	556	70	3409	130	82	142	1550
51177	103	TRAVELERS REST	4666	722	54	3548	187	155	261	1704
51177	104	MASSAPONAX	4647	815	108	3438	176	110	331	1572
51177	204	CHANCELLOR	5874	1079	168	4165	202	260	574	1856
51177	301	PLANK ROAD	6552	956	158	4809	253	377	699	2531
51177	302	HAZEL RUN	5380	823	154	3809	211	384	644	2307
51177	401	SUMMIT	5843	1131	105	4225	198	184	525	2145
51177	403	LEE HILL	6860	1385	222	4793	235	224	502	2635
51177	501	BELMONT	3139	357	20	2665	63	34	86	1517
51177	502	BROKENBURG	2914	273	23	2522	62	34	97	1383
51177	504	COURTHOUSE	4052	557	45	3261	115	74	153	1507
51177	505	BROCK	4272	384	77	3670	83	58	140	1558
51177	601	SALEM	6028	1306	165	4012	233	312	798	2045
