SUMLEV	GEOCODE	GEOID	NAME	BASENAME	total_population_p001	white	black	american_indian	asian	pacific_islander	other	two_or_more	total_population_p002	hispanic	not_hispanic	housing_units_total	housing_units_occupied	housing_units_vacant
140	51550021605	1400000US51550021605	Census Tract 216.05	216.05	4799	3001	1073	6	269	16	32	402	4799	228	4571	1771	1698	73
140	51570830100	1400000US51570830100	Census Tract 8301	8301	4840	3967	325	8	189	3	67	281	4840	198	4642	2030	1955	75
140	51570830200	1400000US51570830200	Census Tract 8302	8302	3646	2072	898	5	180	7	165	319	3646	339	3307	1725	1617	108
140	51570830300	1400000US51570830300	Census Tract 8303	8303	2836	1882	554	15	100	3	88	194	2836	184	2652	1263	1186	77
140	51570830400	1400000US51570830400	Census Tract 8304	8304	2693	1713	621	0	51	0	84	224	2693	224	2469	1237	1127	110
140	51570830500	1400000US51570830500	Census Tract 8305	8305	4155	3018	517	14	59	0	138	409	4155	331	3824	1892	1748	144
140	51580060100	1400000US51580060100	Census Tract 601	601	2962	2164	548	10	18	4	41	177	2962	104	2858	1580	1302	278
140	51580060200	1400000US51580060200	Census Tract 602	602	2775	2421	170	13	14	1	31	125	2775	75	2700	1472	1274	198
140	51590000100	1400000US51590000100	Census Tract 1	1	5856	2084	3411	10	86	0	76	189	5856	172	5684	2863	2640	223
140	51590000200	1400000US51590000200	Census Tract 2	2	4140	1562	2184	36	87	0	116	155	4140	216	3924	2143	1921	222
140	51590000300	1400000US51590000300	Census Tract 3	3	3264	753	2325	12	4	0	39	131	3264	86	3178	1749	1390	359
140	51590000400	1400000US51590000400	Census Tract 4	4	3708	897	2622	7	1	0	37	144	3708	99	3609	1960	1486	474
140	51590000500	1400000US51590000500	Census Tract 5	5	1809	651	1046	7	20	0	10	75	1809	47	1762	1171	959	212
140	51590000600	1400000US51590000600	Census Tract 6	6	2159	487	1564	6	13	0	11	78	2159	50	2109	1273	946	327
140	51590000700	1400000US51590000700	Census Tract 7	7	3336	2300	717	17	75	1	70	156	3336	164	3172	1660	1393	267
140	51590000800	1400000US51590000800	Census Tract 8	8	2712	1278	1114	11	69	0	138	102	2712	178	2534	1351	1202	149
140	51590000900	1400000US51590000900	Census Tract 9	9	3579	1797	1447	12	35	0	104	184	3579	213	3366	1834	1598	236
140	51590001000	1400000US51590001000	Census Tract 10	10	3541	857	2345	24	18	0	152	145	3541	231	3310	1827	1573	254
140	51590001100	1400000US51590001100	Census Tract 11	11	1244	281	892	3	7	0	12	49	1244	41	1203	720	588	132
140	51590001200	1400000US51590001200	Census Tract 12	12	1831	938	713	15	21	0	94	50	1831	155	1676	906	814	92
140	51590001301	1400000US51590001301	Census Tract 13.01	13.01	1526	613	743	7	23	0	101	39	1526	132	1394	851	774	77
140	51590001302	1400000US51590001302	Census Tract 13.02	13.02	841	334	386	5	5	0	70	41	841	103	738	375	315	60
140	51590001400	1400000US51590001400	Census Tract 14	14	3039	2428	370	14	50	0	94	83	3039	186	2853	1575	1416	159
140	51590980100	1400000US51590980100	Census Tract 9801	9801	5	2	0	0	0	0	0	3	5	1	4	1	0	1
140	51595890100	1400000US51595890100	Census Tract 8901	8901	2862	361	2215	12	9	1	175	89	2862	211	2651	1277	1102	175
140	51595890200	1400000US51595890200	Census Tract 8902	8902	2904	1183	1440	11	44	5	97	124	2904	134	2770	1370	1223	147
140	51600300100	1400000US51600300100	Census Tract 3001	3001	5368	2760	355	55	959	7	542	690	5368	1106	4262	2061	1968	93
140	51600300200	1400000US51600300200	Census Tract 3002	3002	5200	3119	160	19	779	0	488	635	5200	941	4259	1804	1751	53
140	51600300300	1400000US51600300300	Census Tract 3003	3003	5889	3171	287	42	1341	0	417	631	5889	907	4982	2613	2318	295
140	51600300400	1400000US51600300400	Census Tract 3004	3004	4129	2129	205	25	857	3	461	449	4129	876	3253	1460	1411	49
140	51600300500	1400000US51600300500	Census Tract 3005	3005	3560	2294	96	4	601	0	159	406	3560	448	3112	1392	1352	40
140	51610500100	1400000US51610500100	Census Tract 5001	5001	3529	2701	70	4	310	1	65	378	3529	239	3290	1343	1297	46
140	51610500200	1400000US51610500200	Census Tract 5002	5002	6692	4487	312	16	625	10	366	876	6692	914	5778	2849	2718	131
140	51610500300	1400000US51610500300	Census Tract 5003	5003	4437	3033	194	12	564	0	151	483	4437	376	4061	1980	1796	184
140	51620090100	1400000US51620090100	Census Tract 901	901	4695	2769	1570	20	72	4	57	203	4695	144	4551	2152	1926	226
140	51620090200	1400000US51620090200	Census Tract 902	902	3485	239	3069	14	9	1	22	131	3485	74	3411	1734	1481	253
140	51630000100	1400000US51630000100	Census Tract 1	1	3175	2716	193	9	37	0	30	190	3175	125	3050	1721	1548	173
140	51630000201	1400000US51630000201	Census Tract 2.01	2.01	4690	2531	1029	21	278	11	405	415	4690	612	4078	2108	1985	123
140	51630000202	1400000US51630000202	Census Tract 2.02	2.02	1521	1130	161	12	31	1	29	157	1521	105	1416	886	842	44
140	51630000301	1400000US51630000301	Census Tract 3.01	3.01	1725	1308	127	1	55	0	209	25	1725	144	1581	101	65	36
140	51630000302	1400000US51630000302	Census Tract 3.02	3.02	4471	2764	799	40	119	9	327	413	4471	678	3793	2098	1914	184
140	51630000400	1400000US51630000400	Census Tract 4	4	3528	1664	1133	16	229	2	132	352	3528	328	3200	1733	1587	146
140	51630000500	1400000US51630000500	Census Tract 5	5	8872	3759	2693	81	585	7	622	1125	8872	1480	7392	3528	3334	194
140	51640070101	1400000US51640070101	Census Tract 701.01	701.01	4231	3262	288	27	39	1	349	265	4231	612	3619	2027	1774	253
140	51640070102	1400000US51640070102	Census Tract 701.02	701.02	2489	1971	79	6	13	0	277	143	2489	449	2040	1129	1056	73
140	51650010103	1400000US51650010103	Census Tract 101.03	101.03	7065	4341	1772	30	204	9	112	597	7065	379	6686	2858	2714	144
140	51650010104	1400000US51650010104	Census Tract 101.04	101.04	6175	1911	3344	29	181	15	134	561	6175	403	5772	2467	2305	162
140	51650010200	1400000US51650010200	Census Tract 102	102	1395	938	167	4	75	9	49	153	1395	194	1201	300	290	10
140	51650010304	1400000US51650010304	Census Tract 103.04	103.04	8137	2745	4113	19	277	25	251	707	8137	642	7495	3738	3315	423
140	51650010306	1400000US51650010306	Census Tract 103.06	103.06	6865	2489	3296	41	286	4	205	544	6865	443	6422	2918	2783	135
140	51650010307	1400000US51650010307	Census Tract 103.07	103.07	5554	1702	2962	26	330	4	96	434	5554	283	5271	2275	2211	64
140	51650010309	1400000US51650010309	Census Tract 103.09	103.09	4316	1661	2050	19	76	4	126	380	4316	350	3966	1970	1911	59
140	51650010310	1400000US51650010310	Census Tract 103.10	103.10	4264	1862	1873	11	167	2	120	229	4264	223	4041	1958	1832	126
140	51650010311	1400000US51650010311	Census Tract 103.11	103.11	4315	1467	2249	37	138	8	79	337	4315	281	4034	1967	1867	100
140	51650010312	1400000US51650010312	Census Tract 103.12	103.12	3265	2010	808	20	86	2	66	273	3265	192	3073	1328	1277	51
140	51650010314	1400000US51650010314	Census Tract 103.14	103.14	1838	661	847	13	71	5	80	161	1838	161	1677	854	803	51
140	51650010315	1400000US51650010315	Census Tract 103.15	103.15	3945	1109	2183	10	160	9	149	325	3945	380	3565	2380	2146	234
140	51650010316	1400000US51650010316	Census Tract 103.16	103.16	4220	1167	2476	18	130	9	136	284	4220	311	3909	2662	2398	264
140	51650010400	1400000US51650010400	Census Tract 104	104	6172	1050	4550	25	67	19	133	328	6172	302	5870	2946	2692	254
140	51650010502	1400000US51650010502	Census Tract 105.02	105.02	2916	546	1978	18	81	18	77	198	2916	218	2698	1552	1360	192
140	51650010503	1400000US51650010503	Census Tract 105.03	105.03	2598	376	1975	17	32	2	56	140	2598	113	2485	1280	1166	114
140	51650010504	1400000US51650010504	Census Tract 105.04	105.04	3730	594	2624	24	152	6	91	239	3730	195	3535	1662	1593	69
140	51650010601	1400000US51650010601	Census Tract 106.01	106.01	1949	507	1245	6	19	2	24	146	1949	113	1836	926	833	93
140	51650010602	1400000US51650010602	Census Tract 106.02	106.02	3115	424	2334	22	16	5	99	215	3115	218	2897	1463	1362	101
140	51650010701	1400000US51650010701	Census Tract 107.01	107.01	3456	1101	1881	23	76	4	90	281	3456	232	3224	1679	1557	122
140	51650010702	1400000US51650010702	Census Tract 107.02	107.02	3996	2080	1338	29	66	8	85	390	3996	247	3749	1770	1649	121
140	51650010703	1400000US51650010703	Census Tract 107.03	107.03	3134	1861	829	7	74	0	55	308	3134	175	2959	1296	1249	47
140	51650010800	1400000US51650010800	Census Tract 108	108	5253	2761	1790	19	195	10	104	374	5253	309	4944	2464	2278	186
140	51650010900	1400000US51650010900	Census Tract 109	109	2384	397	1720	13	20	1	39	194	2384	129	2255	1045	984	61
140	51650011001	1400000US51650011001	Census Tract 110.01	110.01	2312	1414	614	15	18	1	48	202	2312	127	2185	1406	1155	251
140	51650011002	1400000US51650011002	Census Tract 110.02	110.02	3076	1329	1313	8	78	15	68	265	3076	196	2880	1425	1297	128
140	51650011100	1400000US51650011100	Census Tract 111	111	494	407	46	1	5	2	8	25	494	22	472	320	288	32
140	51650011200	1400000US51650011200	Census Tract 112	112	2803	1481	941	6	47	5	89	234	2803	185	2618	1358	1249	109
140	51650011300	1400000US51650011300	Census Tract 113	113	1940	667	1025	13	26	3	44	162	1940	114	1826	908	831	77
140	51650011400	1400000US51650011400	Census Tract 114	114	2614	134	2405	7	5	0	28	35	2614	56	2558	307	239	68
140	51650011500	1400000US51650011500	Census Tract 115	115	4056	2872	702	17	91	10	74	290	4056	221	3835	1968	1784	184
140	51650011600	1400000US51650011600	Census Tract 116	116	3056	604	2102	23	74	4	61	188	3056	148	2908	1445	1325	120
140	51650011800	1400000US51650011800	Census Tract 118	118	4730	1325	2890	29	49	11	114	312	4730	300	4430	2130	1899	231
140	51650011900	1400000US51650011900	Census Tract 119	119	2976	289	2416	11	32	7	57	164	2976	102	2874	1444	1273	171
140	51650012000	1400000US51650012000	Census Tract 120	120	3089	604	2180	14	25	2	66	198	3089	133	2956	1444	1307	137
140	51650012100	1400000US51650012100	Census Tract 121	121	5945	4316	877	23	139	1	107	482	5945	314	5631	2531	2390	141
140	51650990100	1400000US51650990100	Census Tract 9901	9901	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140	51660000101	1400000US51660000101	Census Tract 1.01	1.01	4821	2245	629	22	125	4	998	798	4821	1890	2931	1912	1813	99
140	51660000102	1400000US51660000102	Census Tract 1.02	1.02	5344	2952	494	42	217	1	890	748	5344	1700	3644	1964	1891	73
140	51660000203	1400000US51660000203	Census Tract 2.03	2.03	1806	1393	83	9	55	0	110	156	1806	279	1527	736	703	33
140	51660000204	1400000US51660000204	Census Tract 2.04	2.04	3640	2183	311	36	108	0	686	316	3640	1100	2540	1411	1337	74
140	51660000205	1400000US51660000205	Census Tract 2.05	2.05	6558	4669	394	35	406	2	408	644	6558	1020	5538	2879	2611	268
140	51660000206	1400000US51660000206	Census Tract 2.06	2.06	4507	3650	305	4	250	2	81	215	4507	270	4237	72	64	8
140	51660000207	1400000US51660000207	Census Tract 2.07	2.07	6088	4381	534	15	401	2	304	451	6088	789	5299	2099	1854	245
140	51660000301	1400000US51660000301	Census Tract 3.01	3.01	3402	2578	114	13	145	3	246	303	3402	492	2910	1353	1306	47
140	51660000302	1400000US51660000302	Census Tract 3.02	3.02	6359	3774	625	67	202	5	983	703	6359	1819	4540	2230	2102	128
140	51660000401	1400000US51660000401	Census Tract 4.01	4.01	3118	2319	254	11	68	8	250	208	3118	793	2325	1370	1286	84
140	51660000402	1400000US51660000402	Census Tract 4.02	4.02	6171	3645	475	43	139	2	1073	794	6171	1893	4278	2600	2446	154
140	51670820100	1400000US51670820100	Census Tract 8201	8201	1556	717	680	10	7	0	44	98	1556	74	1482	785	688	97
140	51670820300	1400000US51670820300	Census Tract 8203	8203	2635	1103	1163	11	22	2	121	213	2635	222	2413	1265	1110	155
140	51670820400	1400000US51670820400	Census Tract 8204	8204	6155	3239	2075	22	108	6	228	477	6155	511	5644	2757	2551	206
140	51670820500	1400000US51670820500	Census Tract 8205	8205	4858	2940	1235	21	56	3	227	376	4858	412	4446	2173	1970	203
140	51670820600	1400000US51670820600	Census Tract 8206	8206	5399	1855	2798	35	51	9	251	400	5399	490	4909	2380	2119	261
140	51670820700	1400000US51670820700	Census Tract 8207	8207	2430	287	1901	12	10	0	97	123	2430	180	2250	1049	955	94
140	51670980100	1400000US51670980100	Census Tract 9801	9801	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140	51678930501	1400000US51678930501	Census Tract 9305.01	9305.01	4610	3766	389	18	92	0	88	257	4610	233	4377	2473	2131	342
140	51678980000	1400000US51678980000	Census Tract 9800	9800	2710	2346	70	2	189	0	35	68	2710	102	2608	144	108	36
140	51680000100	1400000US51680000100	Census Tract 1	1	4509	3741	384	12	45	0	103	224	4509	140	4369	1973	1827	146
140	51680000201	1400000US51680000201	Census Tract 2.01	2.01	6588	5576	401	15	165	2	53	376	6588	207	6381	2761	2588	173
140	51680000203	1400000US51680000203	Census Tract 2.03	2.03	1519	1135	225	8	32	0	54	65	1519	83	1436	110	87	23
140	51680000204	1400000US51680000204	Census Tract 2.04	2.04	3533	1747	1360	16	73	1	93	243	3533	214	3319	1629	1525	104
140	51680000205	1400000US51680000205	Census Tract 2.05	2.05	3372	1870	1107	7	47	0	79	262	3372	159	3213	1698	1561	137
140	51680000300	1400000US51680000300	Census Tract 3	3	3965	2433	1174	6	31	0	78	243	3965	131	3834	1896	1697	199
140	51680000400	1400000US51680000400	Census Tract 4	4	3012	1136	1593	22	13	3	42	203	3012	105	2907	1651	1327	324
140	51680000500	1400000US51680000500	Census Tract 5	5	829	633	120	0	20	0	13	43	829	40	789	689	562	127
140	51680000600	1400000US51680000600	Census Tract 6	6	2758	660	1840	2	20	5	40	191	2758	104	2654	1456	1158	298
140	51680000700	1400000US51680000700	Census Tract 7	7	3770	1298	2054	20	32	3	97	266	3770	178	3592	1678	1487	191
140	51680000801	1400000US51680000801	Census Tract 8.01	8.01	2061	1284	510	6	24	1	80	156	2061	119	1942	938	837	101
140	51680000802	1400000US51680000802	Census Tract 8.02	8.02	3002	2023	638	4	89	1	56	191	3002	125	2877	1529	1390	139
140	51680000901	1400000US51680000901	Census Tract 9.01	9.01	3493	2262	807	11	56	0	107	250	3493	216	3277	1513	1403	110
140	51680000902	1400000US51680000902	Census Tract 9.02	9.02	2823	1519	881	9	80	3	126	205	2823	215	2608	1311	1201	110
140	51680001000	1400000US51680001000	Census Tract 10	10	3045	2009	687	8	31	2	68	240	3045	147	2898	1490	1368	122
140	51680001100	1400000US51680001100	Census Tract 11	11	1901	490	1260	6	7	0	26	112	1901	67	1834	1074	802	272
140	51680001400	1400000US51680001400	Census Tract 14	14	7403	6014	424	18	222	10	668	47	7403	521	6882	156	133	23
140	51685920201	1400000US51685920201	Census Tract 9202.01	9202.01	2872	846	408	33	251	3	935	396	2872	1397	1475	1045	1011	34
140	51685920202	1400000US51685920202	Census Tract 9202.02	9202.02	7210	2734	1358	36	1306	10	892	874	7210	1648	5562	2682	2613	69
140	51690000100	1400000US51690000100	Census Tract 1	1	3340	1282	1719	16	6	0	135	182	3340	257	3083	1678	1467	211
140	51690000200	1400000US51690000200	Census Tract 2	2	1983	188	1624	0	0	0	48	123	1983	84	1899	1195	912	283
140	51690000300	1400000US51690000300	Census Tract 3	3	2506	1234	1019	6	36	3	66	142	2506	135	2371	1475	1192	283
140	51690000400	1400000US51690000400	Census Tract 4	4	2593	973	1196	26	12	1	235	150	2593	417	2176	1253	1011	242
140	51690000500	1400000US51690000500	Census Tract 5	5	3063	2247	536	2	62	0	51	165	3063	132	2931	1452	1327	125
140	51700030100	1400000US51700030100	Census Tract 301	301	3770	710	2659	29	66	0	140	166	3770	295	3475	1769	1523	246
140	51700030300	1400000US51700030300	Census Tract 303	303	5874	371	5019	20	17	8	109	330	5874	198	5676	2697	2398	299
140	51700030400	1400000US51700030400	Census Tract 304	304	3453	119	3102	19	2	6	24	181	3453	92	3361	1523	1308	215
140	51700030500	1400000US51700030500	Census Tract 305	305	1931	96	1668	15	5	2	37	108	1931	83	1848	923	740	183
140	51700030600	1400000US51700030600	Census Tract 306	306	2335	82	2094	12	4	5	29	109	2335	90	2245	1131	970	161
140	51700030800	1400000US51700030800	Census Tract 308	308	2023	89	1790	14	6	2	22	100	2023	59	1964	982	842	140
140	51700030900	1400000US51700030900	Census Tract 309	309	2616	526	1775	5	27	3	67	213	2616	209	2407	1309	1195	114
140	51700031100	1400000US51700031100	Census Tract 311	311	3783	1748	1482	24	95	6	174	254	3783	352	3431	1455	1269	186
140	51700031200	1400000US51700031200	Census Tract 312	312	2287	811	907	24	18	11	349	167	2287	543	1744	1249	1134	115
140	51700031300	1400000US51700031300	Census Tract 313	313	4311	1300	2649	24	35	6	73	224	4311	167	4144	2137	2019	118
140	51700031400	1400000US51700031400	Census Tract 314	314	5925	2555	2540	46	108	9	143	524	5925	374	5551	2666	2421	245
140	51700031500	1400000US51700031500	Census Tract 315	315	5984	4007	1154	35	84	4	217	483	5984	431	5553	2882	2618	264
140	51700031602	1400000US51700031602	Census Tract 316.02	316.02	4362	2829	937	26	90	17	118	345	4362	289	4073	2015	1903	112
140	51700031603	1400000US51700031603	Census Tract 316.03	316.03	4099	1829	1616	9	160	2	143	340	4099	293	3806	1705	1624	81
140	51700031604	1400000US51700031604	Census Tract 316.04	316.04	3055	1073	1417	23	142	6	155	239	3055	298	2757	1424	1250	174
140	51700031701	1400000US51700031701	Census Tract 317.01	317.01	4131	1477	2217	5	72	3	189	168	4131	280	3851	1360	1286	74
140	51700031702	1400000US51700031702	Census Tract 317.02	317.02	5361	2481	2286	7	89	1	204	293	5361	405	4956	1627	1516	111
140	51700031800	1400000US51700031800	Census Tract 318	318	3902	3320	186	5	72	6	52	261	3902	160	3742	1694	1596	98
140	51700031901	1400000US51700031901	Census Tract 319.01	319.01	3793	2854	492	6	91	6	79	265	3793	213	3580	1601	1541	60
140	51700031902	1400000US51700031902	Census Tract 319.02	319.02	4270	2438	1286	16	96	9	67	358	4270	287	3983	2053	1952	101
140	51700032001	1400000US51700032001	Census Tract 320.01	320.01	3054	2192	424	11	126	0	44	257	3054	159	2895	1226	1163	63
140	51700032002	1400000US51700032002	Census Tract 320.02	320.02	5960	3561	1268	22	343	16	164	586	5960	435	5525	2352	2258	94
140	51700032005	1400000US51700032005	Census Tract 320.05	320.05	2635	1765	401	10	139	6	61	253	2635	192	2443	1043	1003	40
140	51700032006	1400000US51700032006	Census Tract 320.06	320.06	4226	918	2563	19	154	5	172	395	4226	396	3830	2102	1930	172
140	51700032007	1400000US51700032007	Census Tract 320.07	320.07	3419	1646	1105	18	147	4	148	351	3419	352	3067	1421	1357	64
140	51700032113	1400000US51700032113	Census Tract 321.13	321.13	3221	1378	1080	16	151	5	152	439	3221	542	2679	1783	1609	174
140	51700032114	1400000US51700032114	Census Tract 321.14	321.14	1668	879	438	3	118	2	59	169	1668	164	1504	767	706	61
140	51700032117	1400000US51700032117	Census Tract 321.17	321.17	4325	2493	1234	23	144	10	108	313	4325	321	4004	2210	2027	183
140	51700032123	1400000US51700032123	Census Tract 321.23	321.23	5477	1618	2609	15	304	14	284	633	5477	639	4838	2320	2200	120
140	51700032124	1400000US51700032124	Census Tract 321.24	321.24	3684	969	1887	16	247	26	169	370	3684	406	3278	1566	1452	114
140	51700032126	1400000US51700032126	Census Tract 321.26	321.26	4095	1340	1005	70	78	2	1141	459	4095	1651	2444	1804	1696	108
140	51700032128	1400000US51700032128	Census Tract 321.28	321.28	4814	1587	2033	28	165	9	603	389	4814	911	3903	2698	2514	184
140	51700032129	1400000US51700032129	Census Tract 321.29	321.29	3337	1178	1526	12	111	5	159	346	3337	321	3016	1590	1497	93
140	51700032130	1400000US51700032130	Census Tract 321.30	321.30	5499	2897	1424	9	474	23	158	514	5499	439	5060	2480	2391	89
140	51700032131	1400000US51700032131	Census Tract 321.31	321.31	4667	1885	1881	15	245	1	146	494	4667	424	4243	1829	1762	67
140	51700032132	1400000US51700032132	Census Tract 321.32	321.32	5492	2385	1941	31	261	49	280	545	5492	621	4871	2558	2436	122
140	51700032133	1400000US51700032133	Census Tract 321.33	321.33	1927	818	747	3	105	2	46	206	1927	182	1745	1044	978	66
140	51700032134	1400000US51700032134	Census Tract 321.34	321.34	2638	1111	1007	13	183	3	84	237	2638	216	2422	1502	1366	136
140	51700032211	1400000US51700032211	Census Tract 322.11	322.11	6041	3288	1562	24	349	18	162	638	6041	515	5526	2399	2282	117
140	51700032212	1400000US51700032212	Census Tract 322.12	322.12	4223	654	2445	39	155	2	442	486	4223	918	3305	1886	1740	146
140	51700032223	1400000US51700032223	Census Tract 322.23	322.23	3896	803	2320	14	165	11	142	441	3896	430	3466	1659	1563	96
140	51700032225	1400000US51700032225	Census Tract 322.25	322.25	4376	881	2532	15	146	8	351	443	4376	683	3693	1862	1684	178
140	51700032226	1400000US51700032226	Census Tract 322.26	322.26	4461	1074	2057	29	112	20	680	489	4461	1083	3378	1807	1678	129
140	51700032227	1400000US51700032227	Census Tract 322.27	322.27	4584	1534	2120	41	186	19	200	484	4584	522	4062	1976	1857	119
140	51700032228	1400000US51700032228	Census Tract 322.28	322.28	2808	789	1512	12	144	8	75	268	2808	242	2566	1264	1096	168
140	51700032300	1400000US51700032300	Census Tract 323	323	5160	2855	1053	47	240	58	334	573	5160	994	4166	1046	945	101
140	51700032400	1400000US51700032400	Census Tract 324	324	3295	1463	1237	21	85	3	137	349	3295	412	2883	1505	1335	170
140	51710000100	1400000US51710000100	Census Tract 1	1	2357	1411	538	11	53	4	100	240	2357	245	2112	1319	1170	149
140	51710000201	1400000US51710000201	Census Tract 2.01	2.01	2824	1517	706	25	73	7	173	323	2824	390	2434	1593	1384	209
140	51710000202	1400000US51710000202	Census Tract 2.02	2.02	3807	2258	808	24	95	5	204	413	3807	424	3383	1683	1563	120
140	51710000300	1400000US51710000300	Census Tract 3	3	3112	1845	711	21	66	6	137	326	3112	323	2789	1700	1557	143
140	51710000400	1400000US51710000400	Census Tract 4	4	3333	2073	663	34	70	8	143	342	3333	398	2935	2070	1745	325
140	51710000500	1400000US51710000500	Census Tract 5	5	3190	1890	733	9	126	22	101	309	3190	320	2870	1507	1377	130
140	51710000600	1400000US51710000600	Census Tract 6	6	4506	1856	1598	22	123	22	416	469	4506	852	3654	1901	1793	108
140	51710000700	1400000US51710000700	Census Tract 7	7	2940	1872	535	22	111	0	101	299	2940	282	2658	1227	1152	75
140	51710000800	1400000US51710000800	Census Tract 8	8	2146	1135	483	21	91	5	165	246	2146	350	1796	963	921	42
140	51710000901	1400000US51710000901	Census Tract 9.01	9.01	6124	3273	1535	72	183	28	347	686	6124	1196	4928	1448	1362	86
140	51710000902	1400000US51710000902	Census Tract 9.02	9.02	14006	7475	3213	155	781	114	1174	1094	14006	3090	10916	921	804	117
140	51710001100	1400000US51710001100	Census Tract 11	11	2356	823	869	12	324	3	102	223	2356	290	2066	1296	1113	183
140	51710001200	1400000US51710001200	Census Tract 12	12	3772	2403	778	27	159	6	106	293	3772	324	3448	1853	1702	151
140	51710001300	1400000US51710001300	Census Tract 13	13	2337	782	1210	12	59	4	95	175	2337	226	2111	1264	1170	94
140	51710001400	1400000US51710001400	Census Tract 14	14	2546	1334	825	10	98	0	50	229	2546	166	2380	1411	1340	71
140	51710001500	1400000US51710001500	Census Tract 15	15	2039	1243	434	12	74	0	84	192	2039	198	1841	975	914	61
140	51710001600	1400000US51710001600	Census Tract 16	16	1746	263	1211	12	60	3	74	123	1746	146	1600	832	782	50
140	51710001700	1400000US51710001700	Census Tract 17	17	2283	1313	641	5	57	2	82	183	2283	195	2088	1323	1222	101
140	51710002000	1400000US51710002000	Census Tract 20	20	1588	1057	290	9	39	2	35	156	1588	120	1468	713	685	28
140	51710002100	1400000US51710002100	Census Tract 21	21	1495	1067	201	1	97	1	22	106	1495	98	1397	697	658	39
140	51710002200	1400000US51710002200	Census Tract 22	22	1906	1490	171	6	41	4	24	170	1906	111	1795	841	795	46
140	51710002300	1400000US51710002300	Census Tract 23	23	2249	1734	77	2	196	1	27	212	2249	125	2124	974	930	44
140	51710002400	1400000US51710002400	Census Tract 24	24	3515	3054	79	7	93	0	33	249	3515	142	3373	1325	1269	56
140	51710002500	1400000US51710002500	Census Tract 25	25	4561	1678	2315	10	159	5	134	260	4561	281	4280	1054	923	131
140	51710002600	1400000US51710002600	Census Tract 26	26	4241	1413	2111	17	315	11	96	278	4241	218	4023	1258	1105	153
140	51710002700	1400000US51710002700	Census Tract 27	27	2744	596	1794	12	49	0	83	210	2744	167	2577	1309	1142	167
140	51710002800	1400000US51710002800	Census Tract 28	28	4359	2839	939	20	99	2	73	387	4359	265	4094	2121	1974	147
140	51710002900	1400000US51710002900	Census Tract 29	29	3581	673	2556	11	70	7	59	205	3581	161	3420	1685	1477	208
140	51710003000	1400000US51710003000	Census Tract 30	30	1880	1105	489	7	43	0	38	198	1880	147	1733	872	799	73
140	51710003100	1400000US51710003100	Census Tract 31	31	2923	864	1683	11	49	3	84	229	2923	217	2706	1301	1198	103
140	51710003200	1400000US51710003200	Census Tract 32	32	2632	639	1645	10	52	7	93	186	2632	238	2394	1080	986	94
140	51710003300	1400000US51710003300	Census Tract 33	33	2593	461	1880	2	26	1	63	160	2593	158	2435	1081	1024	57
140	51710003400	1400000US51710003400	Census Tract 34	34	2101	197	1710	3	17	3	33	138	2101	103	1998	920	792	128
140	51710003501	1400000US51710003501	Census Tract 35.01	35.01	3256	197	2803	19	25	0	51	161	3256	172	3084	1452	1276	176
140	51710003600	1400000US51710003600	Census Tract 36	36	2172	1440	360	7	127	6	46	186	2172	166	2006	1312	1244	68
140	51710003700	1400000US51710003700	Census Tract 37	37	2148	1662	159	15	81	3	44	184	2148	143	2005	1372	1281	91
140	51710003800	1400000US51710003800	Census Tract 38	38	2766	2246	178	1	87	6	46	202	2766	129	2637	1342	1269	73
140	51710004001	1400000US51710004001	Census Tract 40.01	40.01	1223	927	56	0	88	1	40	111	1223	58	1165	622	584	38
140	51710004002	1400000US51710004002	Census Tract 40.02	40.02	3294	2544	211	2	197	4	49	287	3294	171	3123	2025	1817	208
140	51710004100	1400000US51710004100	Census Tract 41	41	1848	60	1689	9	3	3	15	69	1848	62	1786	770	726	44
140	51710004200	1400000US51710004200	Census Tract 42	42	1171	62	1048	7	2	3	11	38	1171	23	1148	501	482	19
140	51710004300	1400000US51710004300	Census Tract 43	43	3074	147	2744	13	11	3	33	123	3074	113	2961	1492	1395	97
140	51710004400	1400000US51710004400	Census Tract 44	44	1542	89	1341	5	14	0	19	74	1542	53	1489	645	612	33
140	51710004500	1400000US51710004500	Census Tract 45	45	1377	62	1188	11	38	0	10	68	1377	26	1351	583	565	18
140	51710004600	1400000US51710004600	Census Tract 46	46	1991	154	1709	10	10	1	22	85	1991	86	1905	860	729	131
140	51710004700	1400000US51710004700	Census Tract 47	47	2984	43	2832	49	12	0	26	22	2984	107	2877	203	156	47
140	51710004800	1400000US51710004800	Census Tract 48	48	1430	27	1305	9	5	1	21	62	1430	33	1397	743	555	188
140	51710004900	1400000US51710004900	Census Tract 49	49	5469	3438	1141	4	355	6	104	421	5469	406	5063	3480	3216	264
140	51710005000	1400000US51710005000	Census Tract 50	50	3164	138	2830	8	12	0	34	142	3164	116	3048	1370	1308	62
140	51710005100	1400000US51710005100	Census Tract 51	51	3897	221	3406	17	32	1	64	156	3897	155	3742	1728	1488	240
140	51710005500	1400000US51710005500	Census Tract 55	55	2854	1273	926	12	166	1	179	297	2854	321	2533	1216	1122	94
140	51710005601	1400000US51710005601	Census Tract 56.01	56.01	3904	2812	498	26	97	12	120	339	3904	314	3590	1727	1587	140
